time_ms,power_w
3,47.334
3,47.334
3,47.334
3,47.334
4,47.334
5,47.334
6,47.334
7,47.334
8,47.334
9,47.334
10,47.334
11,47.334
12,47.334
13,47.334
14,47.334
15,47.334
16,47.334
17,47.334
18,47.334
19,47.334
20,47.334
21,47.334
22,47.334
23,47.334
24,47.334
25,47.334
26,47.334
27,47.334
28,47.334
29,47.334
30,47.334
31,47.334
32,47.334
33,47.334
34,47.334
35,47.334
36,47.334
37,47.334
38,47.334
39,47.334
40,47.334
41,47.334
42,47.334
43,47.334
44,47.334
45,47.334
46,47.334
47,47.334
48,47.334
49,47.334
50,47.334
51,47.334
52,47.334
53,47.334
54,47.334
55,47.334
56,47.334
57,47.334
58,47.334
59,47.334
60,47.334
61,47.334
62,47.334
63,47.334
64,47.334
65,47.334
66,47.334
67,47.334
68,47.334
69,47.334
70,47.334
71,47.334
72,47.334
73,47.334
74,47.334
75,47.334
76,47.334
77,47.334
78,47.334
79,47.334
80,47.334
81,47.334
82,47.334
83,47.334
84,47.334
85,47.334
86,47.334
87,47.334
88,47.334
89,47.334
90,47.334
91,47.334
92,47.334
93,47.334
94,47.334
95,47.334
96,47.334
97,47.334
98,47.334
99,47.334
100,47.334
101,47.334
102,47.334
103,47.334
104,47.334
105,47.334
106,47.334
107,47.334
108,47.334
109,47.334
110,47.334
111,47.334
112,47.334
113,47.334
114,47.334
115,47.334
116,47.334
117,47.334
118,47.334
119,47.334
120,47.334
121,47.334
122,47.334
123,47.334
124,47.334
125,47.334
126,47.334
127,47.334
128,47.334
129,47.334
130,47.334
131,47.334
132,47.334
133,47.334
134,47.334
135,47.334
136,47.334
137,47.334
138,47.334
139,47.334
140,47.334
141,47.334
142,47.334
143,47.334
144,47.334
145,47.334
146,47.334
147,47.334
148,47.334
149,47.334
150,47.334
151,47.334
152,47.334
153,47.334
154,47.334
155,47.334
156,47.334
157,47.334
158,47.334
159,47.334
160,47.334
161,47.334
162,47.334
163,47.334
164,47.334
165,47.334
166,47.334
167,47.334
168,47.334
169,47.334
170,47.334
171,47.334
172,47.334
173,47.334
174,47.334
175,47.334
176,47.334
177,47.334
178,47.334
179,47.334
180,47.334
181,47.334
182,47.334
183,47.334
184,47.334
185,47.334
186,47.334
187,47.334
188,47.334
189,47.334
190,47.334
191,47.334
192,47.334
193,47.334
194,47.334
195,47.334
196,47.334
197,47.334
198,47.334
199,47.334
200,47.334
201,47.334
202,47.334
203,47.334
204,47.334
205,47.334
206,47.334
207,47.334
208,47.334
209,47.334
210,47.334
211,47.334
212,47.334
213,47.334
214,47.334
215,47.334
216,47.334
217,47.334
218,47.334
219,47.334
220,47.334
221,47.334
222,47.334
223,47.334
224,46.785
225,46.785
226,46.785
227,46.785
228,46.785
229,46.785
230,46.785
231,46.785
232,46.785
233,46.785
234,46.785
235,46.785
236,46.785
237,46.785
238,46.785
239,46.785
240,46.785
241,46.785
242,46.785
243,46.785
244,46.785
245,46.785
246,46.785
247,46.785
248,46.785
249,46.785
250,46.785
251,46.785
252,46.785
253,46.785
254,46.785
255,46.785
256,46.785
257,46.785
258,46.785
259,46.785
260,46.785
261,46.785
262,46.785
263,46.785
264,46.785
265,46.785
266,46.785
267,46.785
268,46.785
