time_ms,power_w
0,52.328
1,52.328
2,52.328
3,52.328
4,52.328
5,52.328
6,52.328
7,52.328
8,52.328
9,52.328
10,52.328
11,52.328
12,52.328
13,52.328
14,52.328
15,52.328
16,52.328
17,52.328
18,52.328
19,52.328
20,52.602
21,52.602
22,52.602
23,52.602
24,52.602
25,52.602
26,52.602
27,52.602
28,52.602
29,52.602
30,52.602
31,52.602
32,52.602
33,52.602
34,52.602
35,52.602
36,52.602
37,52.602
38,52.602
39,52.602
40,52.938
41,52.938
42,52.938
43,52.938
44,52.938
45,52.938
46,52.938
47,52.938
48,52.938
49,52.938
50,52.938
51,52.938
52,52.938
53,52.938
54,52.938
55,52.938
56,52.938
57,52.938
58,52.938
59,52.938
60,52.328
61,52.328
62,52.328
63,52.328
64,52.328
65,52.328
66,52.328
67,52.328
68,52.328
69,52.328
70,52.328
71,52.328
72,52.328
73,52.328
74,52.328
75,52.328
76,52.328
77,52.328
78,52.328
79,52.328
80,52.055
81,52.055
82,52.055
83,52.055
84,52.055
85,52.055
86,52.055
87,52.055
88,52.055
89,52.055
90,52.055
91,52.055
92,52.055
93,52.055
94,52.055
95,52.055
96,52.055
97,52.055
98,52.055
99,52.055
100,52.055
101,52.055
102,52.055
103,52.055
104,52.055
105,52.055
106,52.055
107,52.055
108,52.055
109,52.055
110,52.055
111,52.055
112,52.055
113,52.055
114,52.055
115,52.055
116,52.055
117,52.055
118,52.055
119,52.055
120,52.055
121,52.055
122,52.055
123,52.055
124,52.055
125,52.055
126,52.055
127,52.055
128,52.055
129,52.055
130,52.055
131,52.055
132,52.055
133,52.055
134,52.055
135,52.055
136,52.055
137,52.055
138,52.055
139,52.055
140,52.328
141,52.328
142,52.328
143,52.328
144,52.328
145,52.328
146,52.328
147,52.328
148,52.328
149,52.328
150,52.328
151,52.328
152,52.328
153,52.328
154,52.328
155,52.328
156,52.328
157,52.328
158,52.328
159,52.328
160,52.328
161,52.055
162,52.055
163,52.055
164,52.055
165,52.055
166,52.055
167,52.055
168,52.055
169,52.055
170,52.055
171,52.055
172,52.055
173,52.055
174,52.055
175,52.055
176,52.055
177,52.055
178,52.055
179,52.055
180,52.055
181,52.055
182,52.055
183,52.055
184,52.055
185,52.055
186,52.055
187,52.055
188,52.055
189,52.055
190,52.055
191,52.055
192,52.055
193,52.055
194,52.055
195,52.055
196,52.055
197,52.055
198,52.055
199,52.055
200,52.055
201,52.055
202,52.055
203,52.055
204,52.055
205,52.055
206,52.055
207,52.055
208,52.055
209,52.055
210,52.055
211,52.055
212,52.055
213,52.055
214,52.055
215,52.055
216,52.055
217,52.055
218,52.055
219,52.055
220,52.055
221,52.055
222,52.055
223,52.055
224,52.055
225,52.055
226,52.055
227,52.055
228,52.055
229,52.055
230,52.055
231,52.055
232,52.055
233,52.055
234,52.055
235,52.055
236,52.055
237,52.055
238,52.055
239,52.055
240,52.055
241,52.328
242,52.328
243,52.328
244,52.328
245,52.328
246,52.328
247,52.328
248,52.328
249,52.328
250,52.328
251,52.328
252,52.328
253,52.328
254,52.328
255,52.328
256,52.328
257,52.328
258,52.328
259,52.328
260,52.328
261,52.055
262,52.055
263,52.055
264,52.055
265,52.055
266,52.055
267,52.055
268,52.055
269,52.055
270,52.055
271,52.055
272,52.055
273,52.055
274,52.055
275,52.055
276,52.055
277,52.055
278,52.055
279,52.055
280,52.055
281,52.055
282,52.055
283,52.055
284,52.055
285,52.055
286,52.055
287,52.055
288,52.055
289,52.055
290,52.055
291,52.055
292,52.055
293,52.055
294,52.055
295,52.055
296,52.055
297,52.055
298,52.055
299,52.055
300,52.055
301,52.055
302,52.055
303,52.055
304,52.055
305,52.055
306,52.055
307,52.055
308,52.055
309,52.055
310,52.055
311,52.055
312,52.055
313,52.055
314,52.055
315,52.055
316,52.055
317,52.055
318,52.055
319,52.055
320,52.055
321,52.055
322,52.055
323,52.055
324,52.055
325,52.055
326,52.055
327,52.055
328,52.055
329,52.055
330,52.055
331,52.055
332,52.055
333,52.055
334,52.055
335,52.055
336,52.055
337,52.055
338,52.055
339,52.055
340,52.055
341,52.328
342,52.328
343,52.328
344,52.328
345,52.328
346,52.328
347,52.328
348,52.328
349,52.328
350,52.328
351,52.328
352,52.328
353,52.328
354,52.328
355,52.328
356,52.328
357,52.328
358,52.328
359,52.328
360,52.328
361,52.055
362,52.055
363,52.055
364,52.055
365,52.055
366,52.055
367,52.055
368,52.055
369,52.055
370,52.055
371,52.055
372,52.055
373,52.055
374,52.055
375,52.055
376,52.055
377,52.055
378,52.055
379,52.055
380,52.055
381,52.055
382,52.055
383,52.055
384,52.055
385,52.055
386,52.055
387,52.055
388,52.055
389,52.055
390,52.055
391,52.055
392,52.055
393,52.055
394,52.055
395,52.055
396,52.055
397,52.055
398,52.055
399,52.055
400,52.055
401,52.055
402,52.001
403,52.001
404,52.001
405,52.001
406,52.001
407,52.001
408,52.001
409,52.001
410,52.001
411,52.001
412,52.001
413,52.001
414,52.001
415,52.001
416,52.001
417,52.001
418,52.001
419,52.001
420,52.001
421,52.001
422,52.001
423,52.001
424,52.001
425,52.001
426,52.001
427,52.001
428,52.001
429,52.001
430,52.001
431,52.001
432,52.001
433,52.001
434,52.001
435,52.001
436,52.001
437,52.001
438,52.001
439,52.001
440,52.001
441,52.001
442,52.275
443,52.275
444,52.275
445,52.275
446,52.275
447,52.275
448,52.275
449,52.275
450,52.275
451,52.275
452,52.275
453,52.275
454,52.275
455,52.275
456,52.275
457,52.275
458,52.275
459,52.275
460,52.275
461,52.275
462,52.055
463,52.055
464,52.055
465,52.055
466,52.055
467,52.055
468,52.055
469,52.055
470,52.055
471,52.055
472,52.055
473,52.055
474,52.055
475,52.055
476,52.055
477,52.055
478,52.055
479,52.055
480,52.055
481,52.055
482,52.001
483,52.001
484,52.001
485,52.001
486,52.001
487,52.001
488,52.001
489,52.001
490,52.001
491,52.001
492,52.001
493,52.001
494,52.001
495,52.001
496,52.001
497,52.001
498,52.001
499,52.001
500,52.001
501,52.001
502,52.001
503,52.001
504,52.001
505,52.001
506,52.001
507,52.001
508,52.001
509,52.001
510,52.001
511,52.001
512,52.001
513,52.001
514,52.001
515,52.001
516,52.001
517,52.001
518,52.001
519,52.001
520,52.001
521,52.001
522,52.001
523,52.001
524,52.001
525,52.001
526,52.001
527,52.001
528,52.001
529,52.001
530,52.001
531,52.001
532,52.001
533,52.001
534,52.001
535,52.001
536,52.001
537,52.001
538,52.001
539,52.001
540,52.001
541,52.001
542,52.548
543,52.548
544,52.548
545,52.548
546,52.548
547,52.548
548,52.548
549,52.548
550,52.548
551,52.548
552,52.548
553,52.548
554,52.548
555,52.548
556,52.548
557,52.548
558,52.548
559,52.548
560,52.548
561,52.548
562,54.97
563,54.97
564,54.97
565,54.97
566,54.97
567,54.97
568,54.97
569,54.97
570,54.97
571,54.97
572,54.97
573,54.97
574,54.97
575,54.97
576,54.97
577,54.97
578,54.97
579,54.97
580,54.97
581,54.97
582,52.938
583,52.938
584,52.938
585,52.938
586,52.938
587,52.938
588,52.938
589,52.938
590,52.938
591,52.938
592,52.938
593,52.938
594,52.938
595,52.938
596,52.938
597,52.938
598,52.938
599,52.938
600,52.938
601,52.938
602,52.938
603,52.328
604,52.328
605,52.328
606,52.328
607,52.328
608,52.328
609,52.328
610,52.328
611,52.328
612,52.328
613,52.328
614,52.328
615,52.328
616,52.328
617,52.328
618,52.328
619,52.328
620,52.328
621,52.328
622,52.328
623,52.328
624,52.328
625,52.328
626,52.328
627,52.328
628,52.328
629,52.328
630,52.328
631,52.328
632,52.328
633,52.328
634,52.328
635,52.328
636,52.328
637,52.328
638,52.328
639,52.328
640,52.328
641,52.328
642,52.328
643,52.328
644,52.328
645,52.328
646,52.328
647,52.328
648,52.328
649,52.328
650,52.328
651,52.328
652,52.328
653,52.328
654,52.328
655,52.328
656,52.328
657,52.328
658,52.328
659,52.328
660,52.328
661,52.328
662,52.328
663,52.602
664,52.602
665,52.602
666,52.602
667,52.602
668,52.602
669,52.602
670,52.602
671,52.602
672,52.602
673,52.602
674,52.602
675,52.602
676,52.602
677,52.602
678,52.602
679,52.602
680,52.602
681,52.602
682,52.602
683,52.938
684,52.938
685,52.938
686,52.938
687,52.938
688,52.938
689,52.938
690,52.938
691,52.938
692,52.938
693,52.938
694,52.938
695,52.938
696,52.938
697,52.938
698,52.938
699,52.938
700,52.938
701,52.938
702,52.938
703,52.938
704,53.813
705,53.813
706,53.813
707,53.813
708,53.813
709,53.813
710,53.813
711,53.813
712,53.813
713,53.813
714,53.813
715,53.813
716,53.813
717,53.813
718,53.813
719,53.813
720,53.813
721,53.813
722,53.813
723,54.97
724,54.97
725,54.97
726,54.97
727,54.97
728,54.97
729,54.97
730,54.97
731,54.97
732,54.97
733,54.97
734,54.97
735,54.97
736,54.97
737,54.97
738,54.97
739,54.97
740,54.97
741,54.97
742,54.97
743,54.367
744,54.367
745,54.367
746,54.367
747,54.367
748,54.367
749,54.367
750,54.367
751,54.367
752,54.367
753,54.367
754,54.367
755,54.367
756,54.367
757,54.367
758,54.367
759,54.367
760,54.367
761,54.367
762,54.367
763,53.976
764,53.976
765,53.976
766,53.976
767,53.976
768,53.976
769,53.976
770,53.976
771,53.976
772,53.976
773,53.976
774,53.976
775,53.976
776,53.976
777,53.976
778,53.976
779,53.976
780,53.976
781,53.976
782,53.976
783,53.758
784,53.758
785,53.758
786,53.758
787,53.758
788,53.758
789,53.758
790,53.758
791,53.758
792,53.758
793,53.758
794,53.758
795,53.758
796,53.758
797,53.758
798,53.758
799,53.758
800,53.758
801,53.758
802,53.758
803,53.758
804,53.813
805,53.813
806,53.813
807,53.813
808,53.813
809,53.813
810,53.813
811,53.813
812,53.813
813,53.813
814,53.813
815,53.813
816,53.813
817,53.813
818,53.813
819,53.813
820,53.813
821,53.813
822,53.813
823,53.485
824,53.485
825,53.485
826,53.485
827,53.485
828,53.485
829,53.485
830,53.485
831,53.485
832,53.485
833,53.485
834,53.485
835,53.485
836,53.485
837,53.485
838,53.485
839,53.485
840,53.485
841,53.485
842,53.485
843,53.485
844,61.52
845,61.52
846,61.52
847,61.52
848,61.52
849,61.52
850,61.52
851,61.52
852,61.52
853,61.52
854,61.52
855,61.52
856,61.52
857,61.52
858,61.52
859,61.52
860,61.52
861,61.52
862,61.52
863,61.52
864,63.552
865,63.552
866,63.552
867,63.552
868,63.552
869,63.552
870,63.552
871,63.552
872,63.552
873,63.552
874,63.552
875,63.552
876,63.552
877,63.552
878,63.552
879,63.552
