time_ms,power_w
0,69.429
1,69.429
2,69.429
3,69.429
4,69.429
5,69.429
6,69.429
7,69.429
8,69.429
9,69.429
10,69.429
11,69.429
12,69.429
13,69.429
14,69.429
15,69.429
16,69.429
17,69.429
18,69.429
19,69.429
20,69.429
21,69.429
22,69.429
23,69.429
24,69.429
25,69.429
26,69.429
27,69.429
28,69.429
29,69.429
30,69.429
31,69.429
32,69.429
33,69.429
34,69.429
35,69.429
36,69.429
37,69.429
38,69.429
39,69.429
40,69.093
41,69.093
42,69.093
43,69.093
44,69.093
45,69.093
46,69.093
47,69.093
48,69.093
49,69.093
50,69.093
51,69.093
52,69.093
53,69.093
54,69.093
55,69.093
56,69.093
57,69.093
58,69.093
59,69.093
60,69.702
61,69.702
62,69.702
63,69.702
64,69.702
65,69.702
66,69.702
67,69.702
68,69.702
69,69.702
70,69.702
71,69.702
72,69.702
73,69.702
74,69.702
75,69.702
76,69.702
77,69.702
78,69.702
79,69.702
80,69.093
81,69.093
82,69.093
83,69.093
84,69.093
85,69.093
86,69.093
87,69.093
88,69.093
89,69.093
90,69.093
91,69.093
92,69.093
93,69.093
94,69.093
95,69.093
96,69.093
97,69.093
98,69.093
99,69.093
100,69.093
101,69.093
102,69.093
103,69.093
104,69.093
105,69.093
106,69.093
107,69.093
108,69.093
109,69.093
110,69.093
111,69.093
112,69.093
113,69.093
114,69.093
115,69.093
116,69.093
117,69.093
118,69.093
119,69.093
120,69.093
121,69.093
122,69.093
123,69.093
124,69.093
125,69.093
126,69.093
127,69.093
128,69.093
129,69.093
130,69.093
131,69.093
132,69.093
133,69.093
134,69.093
135,69.093
136,69.093
137,69.093
138,69.093
139,69.093
140,68.82
141,68.82
142,68.82
143,68.82
144,68.82
145,68.82
146,68.82
147,68.82
148,68.82
149,68.82
150,68.82
151,68.82
152,68.82
153,68.82
154,68.82
155,68.82
156,68.82
157,68.82
158,68.82
159,68.82
160,69.702
161,69.702
162,69.702
163,69.702
164,69.702
165,69.702
166,69.702
167,69.702
168,69.702
169,69.702
170,69.702
171,69.702
172,69.702
173,69.702
174,69.702
175,69.702
176,69.702
177,69.702
178,69.702
179,69.702
180,69.093
181,69.093
182,69.093
183,69.093
184,69.093
185,69.093
186,69.093
187,69.093
188,69.093
189,69.093
190,69.093
191,69.093
192,69.093
193,69.093
194,69.093
195,69.093
196,69.093
197,69.093
198,69.093
199,69.093
200,69.093
201,69.093
202,69.093
203,69.093
204,69.093
205,69.093
206,69.093
207,69.093
208,69.093
209,69.093
210,69.093
211,69.093
212,69.093
213,69.093
214,69.093
215,69.093
216,69.093
217,69.093
218,69.093
219,69.093
220,69.093
221,68.82
222,68.82
223,68.82
224,68.82
225,68.82
226,68.82
227,68.82
228,68.82
229,68.82
230,68.82
231,68.82
232,68.82
233,68.82
234,68.82
235,68.82
236,68.82
237,68.82
238,68.82
239,68.82
240,68.82
241,69.358
242,69.358
243,69.358
244,69.358
245,69.358
246,69.358
247,69.358
248,69.358
249,69.358
250,69.358
251,69.358
252,69.358
253,69.358
254,69.358
255,69.358
256,69.358
257,69.358
258,69.358
259,69.358
260,69.358
261,70.231
262,70.231
263,70.231
264,70.231
265,70.231
266,70.231
267,70.231
268,70.231
269,70.231
270,70.231
271,70.231
272,70.231
273,70.231
274,70.231
275,70.231
276,70.231
277,70.231
278,70.231
279,70.231
280,70.231
281,69.631
282,69.631
283,69.631
284,69.631
285,69.631
286,69.631
287,69.631
288,69.631
289,69.631
290,69.631
291,69.631
292,69.631
293,69.631
294,69.631
295,69.631
296,69.631
297,69.631
298,69.631
299,69.631
300,69.631
301,69.358
302,69.358
303,69.358
304,69.358
305,69.358
306,69.358
307,69.358
308,69.358
309,69.358
310,69.358
311,69.358
312,69.358
313,69.358
314,69.358
315,69.358
316,69.358
317,69.358
318,69.358
319,69.358
320,69.358
321,69.358
322,69.358
323,69.358
324,69.358
325,69.358
326,69.358
327,69.358
328,69.358
329,69.358
330,69.358
331,69.358
332,69.358
333,69.358
334,69.358
335,69.358
336,69.358
337,69.358
338,69.358
339,69.358
340,69.358
341,69.093
342,69.093
343,69.093
344,69.093
345,69.093
346,69.093
347,69.093
348,69.093
349,69.093
350,69.093
351,69.093
352,69.093
353,69.093
354,69.093
355,69.093
356,69.093
357,69.093
358,69.093
359,69.093
360,69.093
361,69.429
362,69.429
363,69.429
364,69.429
365,69.429
366,69.429
367,69.429
368,69.429
369,69.429
370,69.429
371,69.429
372,69.429
373,69.429
374,69.429
375,69.429
376,69.429
377,69.429
378,69.429
379,69.429
380,69.429
381,68.82
382,68.82
383,68.82
384,68.82
385,68.82
386,68.82
387,68.82
388,68.82
389,68.82
390,68.82
391,68.82
392,68.82
393,68.82
394,68.82
395,68.82
396,68.82
397,68.82
398,68.82
399,68.82
400,68.82
401,68.82
402,68.82
403,68.82
404,68.82
405,68.82
406,68.82
407,68.82
408,68.82
409,68.82
410,68.82
411,68.82
412,68.82
413,68.82
414,68.82
415,68.82
416,68.82
417,68.82
418,68.82
419,68.82
420,68.82
421,68.82
422,68.82
423,68.82
424,68.82
425,68.82
426,68.82
427,68.82
428,68.82
429,68.82
430,68.82
431,68.82
432,68.82
433,68.82
434,68.82
435,68.82
436,68.82
437,68.82
438,68.82
439,68.82
440,68.82
441,68.82
442,68.82
443,68.82
444,68.82
445,68.82
446,68.82
447,68.82
448,68.82
449,68.82
450,68.82
451,68.82
452,68.82
453,68.82
454,68.82
