time_ms,power_w,wall_time_str
2522,55.883,04:16:07.035
2523,55.883,04:16:07.035
2524,55.883,04:16:07.035
2525,55.883,04:16:07.035
2526,55.883,04:16:07.035
2527,55.883,04:16:07.035
2528,55.883,04:16:07.035
2529,55.883,04:16:07.035
2530,55.883,04:16:07.035
2531,55.883,04:16:07.035
2532,55.883,04:16:07.035
2533,55.609,04:16:07.055
2534,55.609,04:16:07.055
2535,55.609,04:16:07.055
2536,55.609,04:16:07.055
2537,55.609,04:16:07.055
2538,55.609,04:16:07.055
2539,55.609,04:16:07.055
2540,55.609,04:16:07.055
2541,55.609,04:16:07.055
2542,55.609,04:16:07.055
2543,55.609,04:16:07.055
2544,55.609,04:16:07.055
2545,55.609,04:16:07.055
2546,55.609,04:16:07.055
2547,55.609,04:16:07.055
2548,55.609,04:16:07.055
2549,55.609,04:16:07.055
2550,55.609,04:16:07.055
2551,55.609,04:16:07.055
2552,55.609,04:16:07.055
2553,55.44,04:16:07.076
2554,55.44,04:16:07.076
2555,55.44,04:16:07.076
2556,55.44,04:16:07.076
2557,55.44,04:16:07.076
2558,55.44,04:16:07.076
2559,55.44,04:16:07.076
2560,55.44,04:16:07.076
2561,55.44,04:16:07.076
2562,55.44,04:16:07.076
2563,55.44,04:16:07.076
2564,55.44,04:16:07.076
2565,55.44,04:16:07.076
2566,55.44,04:16:07.076
2567,55.44,04:16:07.076
2568,55.44,04:16:07.076
2569,55.44,04:16:07.076
2570,55.44,04:16:07.076
2571,55.44,04:16:07.076
2572,55.44,04:16:07.076
2573,55.553,04:16:07.096
2574,55.553,04:16:07.096
2575,55.553,04:16:07.096
2576,55.553,04:16:07.096
2577,55.553,04:16:07.096
2578,55.553,04:16:07.096
2579,55.553,04:16:07.096
2580,55.553,04:16:07.096
2581,55.553,04:16:07.096
2582,55.553,04:16:07.096
2583,55.553,04:16:07.096
2584,55.553,04:16:07.096
2585,55.553,04:16:07.096
2586,55.553,04:16:07.096
2587,55.553,04:16:07.096
2588,55.553,04:16:07.096
2589,55.553,04:16:07.096
2590,55.553,04:16:07.096
2591,55.553,04:16:07.096
2592,55.553,04:16:07.096
2593,55.94,04:16:07.117
2594,55.94,04:16:07.117
2595,55.94,04:16:07.117
2596,55.94,04:16:07.117
2597,55.94,04:16:07.117
2598,55.94,04:16:07.117
2599,55.94,04:16:07.117
2600,55.94,04:16:07.117
2601,55.94,04:16:07.117
2602,55.94,04:16:07.117
2603,55.94,04:16:07.117
2604,55.94,04:16:07.117
2605,55.94,04:16:07.117
2606,55.94,04:16:07.117
2607,55.94,04:16:07.117
2608,55.94,04:16:07.117
2609,55.94,04:16:07.117
2610,55.94,04:16:07.117
2611,55.94,04:16:07.117
2612,55.94,04:16:07.117
2613,55.94,04:16:07.137
2614,55.94,04:16:07.137
2615,55.94,04:16:07.137
2616,55.94,04:16:07.137
2617,55.94,04:16:07.137
2618,55.94,04:16:07.137
2619,55.94,04:16:07.137
2620,55.94,04:16:07.137
2621,55.94,04:16:07.137
2622,55.94,04:16:07.137
2623,55.94,04:16:07.137
2624,55.94,04:16:07.137
2625,55.94,04:16:07.137
2626,55.94,04:16:07.137
2627,55.94,04:16:07.137
2628,55.94,04:16:07.137
2629,55.94,04:16:07.137
2630,55.94,04:16:07.137
2631,55.94,04:16:07.137
2632,55.94,04:16:07.137
2633,55.883,04:16:07.158
2634,55.883,04:16:07.158
2635,55.883,04:16:07.158
2636,55.883,04:16:07.158
2637,55.883,04:16:07.158
2638,55.883,04:16:07.158
2639,55.883,04:16:07.158
2640,55.883,04:16:07.158
2641,55.883,04:16:07.158
2642,55.883,04:16:07.158
2643,55.883,04:16:07.158
2644,55.883,04:16:07.158
2645,55.883,04:16:07.158
2646,55.883,04:16:07.158
2647,55.883,04:16:07.158
2648,55.883,04:16:07.158
2649,55.883,04:16:07.158
2650,55.883,04:16:07.158
2651,55.883,04:16:07.158
