time_ms,power_w
2,67.241
2,67.241
2,67.241
3,67.241
4,67.241
5,67.241
6,67.241
7,67.241
8,67.241
9,67.241
10,67.241
11,67.241
12,67.241
13,67.241
14,67.241
15,67.241
16,67.241
17,67.241
18,67.241
19,67.241
20,67.241
21,67.241
22,67.241
23,67.241
24,67.241
25,67.241
26,67.241
27,67.241
28,67.241
29,67.241
30,67.241
31,67.241
32,67.241
33,67.241
34,67.241
35,67.241
36,67.241
37,67.241
38,67.241
39,67.241
40,67.241
41,67.241
42,67.241
43,67.241
44,67.241
45,67.241
46,67.241
47,67.241
48,67.241
49,67.241
50,67.241
51,67.241
52,67.241
53,67.241
54,67.241
55,67.241
56,67.241
57,67.241
58,67.241
59,67.241
60,67.241
61,67.241
62,67.241
63,67.241
64,67.241
65,67.241
66,67.241
67,67.241
68,67.241
69,67.241
70,67.241
71,67.241
72,67.241
73,67.241
74,67.241
75,67.241
76,67.241
77,67.241
78,67.241
79,67.241
80,67.241
81,67.241
82,67.241
83,67.241
84,67.241
85,67.241
86,67.241
87,67.241
88,67.241
89,67.241
90,67.241
91,67.241
92,67.241
93,67.241
94,67.241
95,67.241
96,67.241
97,67.241
98,67.241
99,67.241
100,67.241
101,67.241
102,67.241
103,67.241
104,67.241
105,67.241
106,67.241
107,67.241
108,67.241
109,67.241
110,67.241
111,67.241
112,67.241
113,67.241
114,67.241
115,67.241
116,67.241
117,67.241
118,67.241
119,67.241
120,67.241
121,67.241
122,67.241
123,67.52
124,67.52
125,67.52
126,67.52
127,67.52
128,67.52
129,67.52
130,67.52
131,67.52
132,67.52
133,67.52
134,67.52
135,67.52
136,67.52
137,67.52
138,67.52
139,67.52
140,67.52
141,67.52
142,67.52
143,67.52
144,67.52
145,67.52
146,67.52
147,67.52
148,67.52
149,67.52
150,67.52
151,67.52
152,67.52
153,67.52
154,67.52
155,67.52
156,67.52
157,67.52
158,67.52
159,67.52
160,67.52
161,67.52
162,67.52
163,67.52
164,67.52
165,67.52
166,67.52
167,67.52
168,67.52
169,67.52
170,67.52
171,67.52
172,67.52
173,67.52
174,67.52
175,67.52
176,67.52
177,67.52
178,67.52
179,67.52
180,67.52
181,67.52
182,67.52
183,67.52
184,67.52
185,67.52
186,67.52
187,67.52
188,67.52
189,67.52
190,67.52
191,67.52
192,67.52
193,67.52
194,67.52
195,67.52
196,67.52
197,67.52
198,67.52
199,67.52
200,67.52
201,67.52
202,67.52
203,67.52
204,67.52
205,67.52
206,67.52
207,67.52
208,67.52
209,67.52
210,67.52
211,67.52
212,67.52
213,67.52
214,67.52
215,67.52
216,67.52
217,67.52
218,67.52
219,67.52
220,67.52
221,67.52
222,67.52
223,67.172
224,67.172
225,67.172
226,67.172
227,67.172
228,67.172
229,67.172
230,67.172
231,67.172
232,67.172
233,67.172
234,67.172
235,67.172
236,67.172
237,67.172
238,67.172
239,67.172
240,67.172
241,67.172
242,67.172
243,67.172
244,67.172
245,67.172
246,67.172
247,67.172
248,67.172
249,67.172
250,67.172
251,67.172
252,67.172
253,67.172
254,67.172
255,67.172
256,67.172
257,67.172
258,67.172
259,67.172
260,67.172
261,67.172
262,67.172
263,67.172
264,67.172
265,67.172
266,67.172
267,67.172
268,67.172
269,67.172
270,67.172
271,67.172
272,67.172
273,67.172
274,67.172
275,67.172
276,67.172
277,67.172
278,67.172
279,67.172
280,67.172
281,67.172
282,67.172
283,67.172
284,67.172
285,67.172
286,67.172
287,67.172
288,67.172
289,67.172
290,67.172
291,67.172
292,67.172
293,67.172
294,67.172
295,67.172
296,67.172
297,67.172
298,67.172
299,67.172
300,67.172
301,67.172
302,67.172
303,67.172
304,67.172
305,67.172
306,67.172
307,67.172
308,67.172
309,67.172
310,67.172
311,67.172
312,67.172
313,67.172
314,67.172
315,67.172
316,67.172
317,67.172
318,67.172
319,67.172
320,67.172
321,67.172
322,67.172
323,67.241
324,67.241
325,67.241
326,67.241
327,67.241
328,67.241
329,67.241
330,67.241
331,67.241
332,67.241
333,67.241
334,67.241
335,67.241
336,67.241
337,67.241
338,67.241
339,67.241
340,67.241
341,67.241
342,67.241
343,67.241
344,67.241
345,67.241
346,67.241
347,67.241
348,67.241
349,67.241
350,67.241
351,67.241
352,67.241
353,67.241
354,67.241
355,67.241
356,67.241
357,67.241
358,67.241
359,67.241
360,67.241
361,67.241
362,67.241
363,67.241
364,67.241
365,67.241
366,67.241
367,67.241
368,67.241
369,67.241
370,67.241
371,67.241
372,67.241
373,67.241
374,67.241
